              x              u
   5.061494e-01   4.875375e-01
   5.062494e-01   4.874439e-01
   5.063494e-01   4.873502e-01
   5.064494e-01   4.872565e-01
   5.065493e-01   4.871629e-01
   5.066493e-01   4.870692e-01
   5.067493e-01   4.869755e-01
   5.068493e-01   4.868818e-01
   5.069493e-01   4.867881e-01
   5.070493e-01   4.866944e-01
   5.071493e-01   4.866007e-01
   5.072493e-01   4.865070e-01
   5.073493e-01   4.864133e-01
   5.074493e-01   4.863195e-01
   5.075492e-01   4.862258e-01
   5.076492e-01   4.861320e-01
   5.077492e-01   4.860383e-01
   5.078492e-01   4.859445e-01
   5.079492e-01   4.858508e-01
   5.080492e-01   4.857570e-01
   5.081492e-01   4.856632e-01
   5.082492e-01   4.855695e-01
   5.083492e-01   4.854757e-01
   5.084492e-01   4.853819e-01
   5.085491e-01   4.852881e-01
   5.086491e-01   4.851943e-01
   5.087491e-01   4.851005e-01
   5.088491e-01   4.850067e-01
   5.089491e-01   4.849128e-01
   5.090491e-01   4.848190e-01
   5.091491e-01   4.847252e-01
   5.092491e-01   4.846313e-01
   5.093491e-01   4.845375e-01
   5.094491e-01   4.844436e-01
   5.095490e-01   4.843498e-01
   5.096490e-01   4.842559e-01
   5.097490e-01   4.841621e-01
   5.098490e-01   4.840682e-01
   5.099490e-01   4.839743e-01
   5.100490e-01   4.838804e-01
   5.101490e-01   4.837865e-01
   5.102490e-01   4.836926e-01
   5.103490e-01   4.835987e-01
   5.104490e-01   4.835048e-01
   5.105489e-01   4.834109e-01
   5.106489e-01   4.833169e-01
   5.107489e-01   4.832230e-01
   5.108489e-01   4.831291e-01
   5.109489e-01   4.830351e-01
   5.110489e-01   4.829412e-01
   5.111489e-01   4.828472e-01
   5.112489e-01   4.827533e-01
   5.113489e-01   4.826593e-01
   5.114489e-01   4.825653e-01
   5.115488e-01   4.824713e-01
   5.116488e-01   4.823773e-01
   5.117488e-01   4.822834e-01
   5.118488e-01   4.821894e-01
   5.119488e-01   4.820954e-01
   5.120488e-01   4.820013e-01
   5.121488e-01   4.819073e-01
   5.122488e-01   4.818133e-01
   5.123488e-01   4.817193e-01
   5.124488e-01   4.816252e-01
   5.125487e-01   4.815312e-01
   5.126487e-01   4.814372e-01
   5.127487e-01   4.813431e-01
   5.128487e-01   4.812491e-01
   5.129487e-01   4.811550e-01
   5.130487e-01   4.810609e-01
   5.131487e-01   4.809668e-01
   5.132487e-01   4.808728e-01
   5.133487e-01   4.807787e-01
   5.134487e-01   4.806846e-01
   5.135486e-01   4.805905e-01
   5.136486e-01   4.804964e-01
   5.137486e-01   4.804023e-01
   5.138486e-01   4.803081e-01
   5.139486e-01   4.802140e-01
   5.140486e-01   4.801199e-01
   5.141486e-01   4.800258e-01
   5.142486e-01   4.799316e-01
   5.143486e-01   4.798375e-01
   5.144486e-01   4.797433e-01
   5.145485e-01   4.796492e-01
   5.146485e-01   4.795550e-01
   5.147485e-01   4.794608e-01
   5.148485e-01   4.793667e-01
   5.149485e-01   4.792725e-01
   5.150485e-01   4.791783e-01
   5.151485e-01   4.790841e-01
   5.152485e-01   4.789899e-01
   5.153485e-01   4.788957e-01
   5.154485e-01   4.788015e-01
   5.155484e-01   4.787073e-01
   5.156484e-01   4.786131e-01
   5.157484e-01   4.785188e-01
   5.158484e-01   4.784246e-01
   5.159484e-01   4.783304e-01
   5.160484e-01   4.782361e-01
   5.161484e-01   4.781419e-01
   5.162484e-01   4.780476e-01
   5.163484e-01   4.779533e-01
   5.164484e-01   4.778591e-01
   5.165483e-01   4.777648e-01
   5.166483e-01   4.776705e-01
   5.167483e-01   4.775762e-01
   5.168483e-01   4.774820e-01
   5.169483e-01   4.773877e-01
   5.170483e-01   4.772934e-01
   5.171483e-01   4.771990e-01
   5.172483e-01   4.771047e-01
   5.173483e-01   4.770104e-01
   5.174483e-01   4.769161e-01
   5.175482e-01   4.768218e-01
   5.176482e-01   4.767274e-01
   5.177482e-01   4.766331e-01
   5.178482e-01   4.765387e-01
   5.179482e-01   4.764444e-01
   5.180482e-01   4.763500e-01
   5.181482e-01   4.762557e-01
   5.182482e-01   4.761613e-01
   5.183482e-01   4.760669e-01
   5.184482e-01   4.759725e-01
   5.185481e-01   4.758782e-01
   5.186481e-01   4.757838e-01
   5.187481e-01   4.756894e-01
   5.188481e-01   4.755950e-01
   5.189481e-01   4.755006e-01
   5.190481e-01   4.754061e-01
   5.191481e-01   4.753117e-01
   5.192481e-01   4.752173e-01
   5.193481e-01   4.751229e-01
   5.194481e-01   4.750284e-01
   5.195480e-01   4.749340e-01
   5.196480e-01   4.748395e-01
   5.197480e-01   4.747451e-01
   5.198480e-01   4.746506e-01
   5.199480e-01   4.745562e-01
   5.200480e-01   4.744617e-01
   5.201480e-01   4.743672e-01
   5.202480e-01   4.742727e-01
   5.203480e-01   4.741783e-01
   5.204480e-01   4.740838e-01
   5.205479e-01   4.739893e-01
   5.206479e-01   4.738948e-01
   5.207479e-01   4.738003e-01
   5.208479e-01   4.737057e-01
   5.209479e-01   4.736112e-01
   5.210479e-01   4.735167e-01
   5.211479e-01   4.734222e-01
   5.212479e-01   4.733276e-01
   5.213479e-01   4.732331e-01
   5.214479e-01   4.731386e-01
   5.215478e-01   4.730440e-01
   5.216478e-01   4.729494e-01
   5.217478e-01   4.728549e-01
   5.218478e-01   4.727603e-01
   5.219478e-01   4.726657e-01
   5.220478e-01   4.725712e-01
   5.221478e-01   4.724766e-01
   5.222478e-01   4.723820e-01
   5.223478e-01   4.722874e-01
   5.224478e-01   4.721928e-01
   5.225477e-01   4.720982e-01
   5.226477e-01   4.720036e-01
   5.227477e-01   4.719090e-01
   5.228477e-01   4.718143e-01
   5.229477e-01   4.717197e-01
   5.230477e-01   4.716251e-01
   5.231477e-01   4.715304e-01
   5.232477e-01   4.714358e-01
   5.233477e-01   4.713411e-01
   5.234477e-01   4.712465e-01
   5.235476e-01   4.711518e-01
   5.236476e-01   4.710572e-01
   5.237476e-01   4.709625e-01
   5.238476e-01   4.708678e-01
   5.239476e-01   4.707731e-01
   5.240476e-01   4.706785e-01
   5.241476e-01   4.705838e-01
   5.242476e-01   4.704891e-01
   5.243476e-01   4.703944e-01
   5.244476e-01   4.702997e-01
   5.245475e-01   4.702050e-01
   5.246475e-01   4.701102e-01
   5.247475e-01   4.700155e-01
   5.248475e-01   4.699208e-01
   5.249475e-01   4.698261e-01
   5.250475e-01   4.697313e-01
   5.251475e-01   4.696366e-01
   5.252475e-01   4.695418e-01
   5.253475e-01   4.694471e-01
   5.254475e-01   4.693523e-01
   5.255474e-01   4.692575e-01
   5.256474e-01   4.691628e-01
   5.257474e-01   4.690680e-01
   5.258474e-01   4.689732e-01
   5.259474e-01   4.688784e-01
   5.260474e-01   4.687836e-01
   5.261474e-01   4.686888e-01
   5.262474e-01   4.685940e-01
   5.263474e-01   4.684992e-01
   5.264474e-01   4.684044e-01
   5.265473e-01   4.683096e-01
   5.266473e-01   4.682148e-01
   5.267473e-01   4.681200e-01
   5.268473e-01   4.680251e-01
   5.269473e-01   4.679303e-01
   5.270473e-01   4.678355e-01
   5.271473e-01   4.677406e-01
   5.272473e-01   4.676458e-01
   5.273473e-01   4.675509e-01
   5.274473e-01   4.674560e-01
   5.275472e-01   4.673612e-01
   5.276472e-01   4.672663e-01
   5.277472e-01   4.671714e-01
   5.278472e-01   4.670765e-01
   5.279472e-01   4.669816e-01
   5.280472e-01   4.668868e-01
   5.281472e-01   4.667919e-01
   5.282472e-01   4.666969e-01
   5.283472e-01   4.666020e-01
   5.284472e-01   4.665071e-01
   5.285471e-01   4.664122e-01
   5.286471e-01   4.663173e-01
   5.287471e-01   4.662224e-01
   5.288471e-01   4.661274e-01
   5.289471e-01   4.660325e-01
   5.290471e-01   4.659375e-01
   5.291471e-01   4.658426e-01
   5.292471e-01   4.657476e-01
   5.293471e-01   4.656527e-01
   5.294471e-01   4.655577e-01
   5.295470e-01   4.654627e-01
   5.296470e-01   4.653678e-01
   5.297470e-01   4.652728e-01
   5.298470e-01   4.651778e-01
   5.299470e-01   4.650828e-01
   5.300470e-01   4.649878e-01
   5.301470e-01   4.648928e-01
   5.302470e-01   4.647978e-01
   5.303470e-01   4.647028e-01
   5.304470e-01   4.646078e-01
   5.305469e-01   4.645128e-01
   5.306469e-01   4.644178e-01
   5.307469e-01   4.643227e-01
   5.308469e-01   4.642277e-01
   5.309469e-01   4.641326e-01
   5.310469e-01   4.640376e-01
   5.311469e-01   4.639426e-01
   5.312469e-01   4.638475e-01
   5.313469e-01   4.637524e-01
   5.314469e-01   4.636574e-01
   5.315468e-01   4.635623e-01
   5.316468e-01   4.634672e-01
   5.317468e-01   4.633722e-01
   5.318468e-01   4.632771e-01
   5.319468e-01   4.631820e-01
   5.320468e-01   4.630869e-01
   5.321468e-01   4.629918e-01
   5.322468e-01   4.628967e-01
   5.323468e-01   4.628016e-01
   5.324468e-01   4.627065e-01
   5.325467e-01   4.626114e-01
   5.326467e-01   4.625162e-01
   5.327467e-01   4.624211e-01
   5.328467e-01   4.623260e-01
   5.329467e-01   4.622308e-01
   5.330467e-01   4.621357e-01
   5.331467e-01   4.620406e-01
   5.332467e-01   4.619454e-01
   5.333467e-01   4.618502e-01
   5.334467e-01   4.617551e-01
   5.335466e-01   4.616599e-01
   5.336466e-01   4.615647e-01
   5.337466e-01   4.614696e-01
   5.338466e-01   4.613744e-01
   5.339466e-01   4.612792e-01
   5.340466e-01   4.611840e-01
   5.341466e-01   4.610888e-01
   5.342466e-01   4.609936e-01
   5.343466e-01   4.608984e-01
   5.344466e-01   4.608032e-01
   5.345465e-01   4.607080e-01
   5.346465e-01   4.606128e-01
   5.347465e-01   4.605176e-01
   5.348465e-01   4.604223e-01
   5.349465e-01   4.603271e-01
   5.350465e-01   4.602319e-01
   5.351465e-01   4.601366e-01
   5.352465e-01   4.600414e-01
   5.353465e-01   4.599461e-01
   5.354465e-01   4.598509e-01
   5.355464e-01   4.597556e-01
   5.356464e-01   4.596603e-01
   5.357464e-01   4.595651e-01
   5.358464e-01   4.594698e-01
   5.359464e-01   4.593745e-01
   5.360464e-01   4.592792e-01
   5.361464e-01   4.591839e-01
   5.362464e-01   4.590886e-01
   5.363464e-01   4.589933e-01
   5.364464e-01   4.588980e-01
   5.365463e-01   4.588027e-01
   5.366463e-01   4.587074e-01
   5.367463e-01   4.586121e-01
   5.368463e-01   4.585168e-01
   5.369463e-01   4.584214e-01
   5.370463e-01   4.583261e-01
   5.371463e-01   4.582308e-01
   5.372463e-01   4.581354e-01
   5.373463e-01   4.580401e-01
   5.374463e-01   4.579447e-01
   5.375462e-01   4.578494e-01
   5.376462e-01   4.577540e-01
   5.377462e-01   4.576587e-01
   5.378462e-01   4.575633e-01
   5.379462e-01   4.574679e-01
   5.380462e-01   4.573725e-01
   5.381462e-01   4.572772e-01
   5.382462e-01   4.571818e-01
   5.383462e-01   4.570864e-01
   5.384462e-01   4.569910e-01
   5.385461e-01   4.568956e-01
   5.386461e-01   4.568002e-01
   5.387461e-01   4.567048e-01
   5.388461e-01   4.566094e-01
   5.389461e-01   4.565139e-01
   5.390461e-01   4.564185e-01
   5.391461e-01   4.563231e-01
   5.392461e-01   4.562276e-01
   5.393461e-01   4.561322e-01
   5.394461e-01   4.560368e-01
   5.395460e-01   4.559413e-01
   5.396460e-01   4.558459e-01
   5.397460e-01   4.557504e-01
   5.398460e-01   4.556550e-01
   5.399460e-01   4.555595e-01
   5.400460e-01   4.554640e-01
   5.401460e-01   4.553685e-01
   5.402460e-01   4.552731e-01
   5.403460e-01   4.551776e-01
   5.404460e-01   4.550821e-01
   5.405459e-01   4.549866e-01
   5.406459e-01   4.548911e-01
   5.407459e-01   4.547956e-01
   5.408459e-01   4.547001e-01
   5.409459e-01   4.546046e-01
   5.410459e-01   4.545091e-01
   5.411459e-01   4.544136e-01
   5.412459e-01   4.543180e-01
   5.413459e-01   4.542225e-01
   5.414459e-01   4.541270e-01
   5.415458e-01   4.540314e-01
   5.416458e-01   4.539359e-01
   5.417458e-01   4.538404e-01
   5.418458e-01   4.537448e-01
   5.419458e-01   4.536493e-01
   5.420458e-01   4.535537e-01
   5.421458e-01   4.534581e-01
   5.422458e-01   4.533626e-01
   5.423458e-01   4.532670e-01
   5.424458e-01   4.531714e-01
   5.425457e-01   4.530758e-01
   5.426457e-01   4.529803e-01
   5.427457e-01   4.528847e-01
   5.428457e-01   4.527891e-01
   5.429457e-01   4.526935e-01
   5.430457e-01   4.525979e-01
   5.431457e-01   4.525023e-01
   5.432457e-01   4.524066e-01
   5.433457e-01   4.523110e-01
   5.434457e-01   4.522154e-01
   5.435456e-01   4.521198e-01
   5.436456e-01   4.520242e-01
   5.437456e-01   4.519285e-01
   5.438456e-01   4.518329e-01
   5.439456e-01   4.517372e-01
   5.440456e-01   4.516416e-01
   5.441456e-01   4.515459e-01
   5.442456e-01   4.514503e-01
   5.443456e-01   4.513546e-01
   5.444456e-01   4.512590e-01
   5.445455e-01   4.511633e-01
   5.446455e-01   4.510676e-01
   5.447455e-01   4.509720e-01
   5.448455e-01   4.508763e-01
   5.449455e-01   4.507806e-01
   5.450455e-01   4.506849e-01
   5.451455e-01   4.505892e-01
   5.452455e-01   4.504935e-01
   5.453455e-01   4.503978e-01
   5.454455e-01   4.503021e-01
   5.455454e-01   4.502064e-01
   5.456454e-01   4.501107e-01
   5.457454e-01   4.500150e-01
   5.458454e-01   4.499192e-01
   5.459454e-01   4.498235e-01
   5.460454e-01   4.497278e-01
   5.461454e-01   4.496320e-01
   5.462454e-01   4.495363e-01
   5.463454e-01   4.494405e-01
   5.464454e-01   4.493448e-01
   5.465453e-01   4.492490e-01
   5.466453e-01   4.491533e-01
   5.467453e-01   4.490575e-01
   5.468453e-01   4.489618e-01
   5.469453e-01   4.488660e-01
   5.470453e-01   4.487702e-01
   5.471453e-01   4.486744e-01
   5.472453e-01   4.485787e-01
   5.473453e-01   4.484829e-01
   5.474453e-01   4.483871e-01
   5.475452e-01   4.482913e-01
   5.476452e-01   4.481955e-01
   5.477452e-01   4.480997e-01
   5.478452e-01   4.480039e-01
   5.479452e-01   4.479081e-01
   5.480452e-01   4.478122e-01
   5.481452e-01   4.477164e-01
   5.482452e-01   4.476206e-01
   5.483452e-01   4.475248e-01
   5.484452e-01   4.474289e-01
   5.485451e-01   4.473331e-01
   5.486451e-01   4.472373e-01
   5.487451e-01   4.471414e-01
   5.488451e-01   4.470456e-01
   5.489451e-01   4.469497e-01
   5.490451e-01   4.468538e-01
   5.491451e-01   4.467580e-01
   5.492451e-01   4.466621e-01
   5.493451e-01   4.465663e-01
   5.494451e-01   4.464704e-01
   5.495450e-01   4.463745e-01
   5.496450e-01   4.462786e-01
   5.497450e-01   4.461827e-01
   5.498450e-01   4.460868e-01
   5.499450e-01   4.459909e-01
   5.500450e-01   4.458950e-01
   5.501450e-01   4.457991e-01
   5.502450e-01   4.457032e-01
   5.503450e-01   4.456073e-01
   5.504450e-01   4.455114e-01
   5.505449e-01   4.454155e-01
   5.506449e-01   4.453196e-01
   5.507449e-01   4.452236e-01
   5.508449e-01   4.451277e-01
   5.509449e-01   4.450318e-01
   5.510449e-01   4.449358e-01
   5.511449e-01   4.448399e-01
   5.512449e-01   4.447439e-01
   5.513449e-01   4.446480e-01
   5.514449e-01   4.445520e-01
   5.515448e-01   4.444561e-01
   5.516448e-01   4.443601e-01
   5.517448e-01   4.442641e-01
   5.518448e-01   4.441682e-01
   5.519448e-01   4.440722e-01
   5.520448e-01   4.439762e-01
   5.521448e-01   4.438802e-01
   5.522448e-01   4.437842e-01
   5.523448e-01   4.436883e-01
   5.524448e-01   4.435923e-01
   5.525447e-01   4.434963e-01
   5.526447e-01   4.434003e-01
   5.527447e-01   4.433042e-01
   5.528447e-01   4.432082e-01
   5.529447e-01   4.431122e-01
   5.530447e-01   4.430162e-01
   5.531447e-01   4.429202e-01
   5.532447e-01   4.428241e-01
   5.533447e-01   4.427281e-01
   5.534447e-01   4.426321e-01
   5.535446e-01   4.425360e-01
   5.536446e-01   4.424400e-01
   5.537446e-01   4.423439e-01
   5.538446e-01   4.422479e-01
   5.539446e-01   4.421518e-01
   5.540446e-01   4.420558e-01
   5.541446e-01   4.419597e-01
   5.542446e-01   4.418637e-01
   5.543446e-01   4.417676e-01
   5.544446e-01   4.416715e-01
   5.545445e-01   4.415754e-01
   5.546445e-01   4.414793e-01
   5.547445e-01   4.413833e-01
   5.548445e-01   4.412872e-01
   5.549445e-01   4.411911e-01
   5.550445e-01   4.410950e-01
   5.551445e-01   4.409989e-01
   5.552445e-01   4.409028e-01
   5.553445e-01   4.408067e-01
   5.554445e-01   4.407105e-01
   5.555444e-01   4.406144e-01
   5.556444e-01   4.405183e-01
   5.557444e-01   4.404222e-01
   5.558444e-01   4.403261e-01
   5.559444e-01   4.402299e-01
   5.560444e-01   4.401338e-01
   5.561444e-01   4.400376e-01
   5.562444e-01   4.399415e-01
   5.563444e-01   4.398453e-01
   5.564444e-01   4.397492e-01
   5.565443e-01   4.396530e-01
   5.566443e-01   4.395569e-01
   5.567443e-01   4.394607e-01
   5.568443e-01   4.393645e-01
   5.569443e-01   4.392684e-01
   5.570443e-01   4.391722e-01
   5.571443e-01   4.390760e-01
   5.572443e-01   4.389798e-01
   5.573443e-01   4.388837e-01
   5.574443e-01   4.387875e-01
   5.575442e-01   4.386913e-01
   5.576442e-01   4.385951e-01
   5.577442e-01   4.384989e-01
   5.578442e-01   4.384027e-01
   5.579442e-01   4.383065e-01
   5.580442e-01   4.382102e-01
   5.581442e-01   4.381140e-01
   5.582442e-01   4.380178e-01
   5.583442e-01   4.379216e-01
   5.584442e-01   4.378254e-01
   5.585441e-01   4.377291e-01
   5.586441e-01   4.376329e-01
   5.587441e-01   4.375366e-01
   5.588441e-01   4.374404e-01
   5.589441e-01   4.373442e-01
   5.590441e-01   4.372479e-01
   5.591441e-01   4.371517e-01
   5.592441e-01   4.370554e-01
   5.593441e-01   4.369591e-01
   5.594441e-01   4.368629e-01
   5.595440e-01   4.367666e-01
   5.596440e-01   4.366703e-01
   5.597440e-01   4.365740e-01
   5.598440e-01   4.364778e-01
   5.599440e-01   4.363815e-01
   5.600440e-01   4.362852e-01
   5.601440e-01   4.361889e-01
   5.602440e-01   4.360926e-01
   5.603440e-01   4.359963e-01
   5.604440e-01   4.359000e-01
   5.605439e-01   4.358037e-01
   5.606439e-01   4.357074e-01
   5.607439e-01   4.356111e-01
   5.608439e-01   4.355148e-01
   5.609439e-01   4.354184e-01
   5.610439e-01   4.353221e-01
   5.611439e-01   4.352258e-01
   5.612439e-01   4.351295e-01
   5.613439e-01   4.350331e-01
   5.614439e-01   4.349368e-01
   5.615438e-01   4.348404e-01
   5.616438e-01   4.347441e-01
   5.617438e-01   4.346477e-01
   5.618438e-01   4.345514e-01
   5.619438e-01   4.344550e-01
   5.620438e-01   4.343587e-01
   5.621438e-01   4.342623e-01
   5.622438e-01   4.341659e-01
   5.623438e-01   4.340696e-01
   5.624438e-01   4.339732e-01
   5.625437e-01   4.338768e-01
   5.626437e-01   4.337804e-01
   5.627437e-01   4.336840e-01
   5.628437e-01   4.335877e-01
   5.629437e-01   4.334913e-01
   5.630437e-01   4.333949e-01
   5.631437e-01   4.332985e-01
   5.632437e-01   4.332021e-01
   5.633437e-01   4.331056e-01
   5.634437e-01   4.330092e-01
   5.635436e-01   4.329128e-01
   5.636436e-01   4.328164e-01
   5.637436e-01   4.327200e-01
   5.638436e-01   4.326236e-01
   5.639436e-01   4.325271e-01
   5.640436e-01   4.324307e-01
   5.641436e-01   4.323343e-01
   5.642436e-01   4.322378e-01
   5.643436e-01   4.321414e-01
   5.644436e-01   4.320449e-01
   5.645435e-01   4.319485e-01
   5.646435e-01   4.318520e-01
   5.647435e-01   4.317556e-01
   5.648435e-01   4.316591e-01
   5.649435e-01   4.315626e-01
   5.650435e-01   4.314662e-01
   5.651435e-01   4.313697e-01
   5.652435e-01   4.312732e-01
   5.653435e-01   4.311767e-01
   5.654435e-01   4.310803e-01
   5.655434e-01   4.309838e-01
   5.656434e-01   4.308873e-01
   5.657434e-01   4.307908e-01
   5.658434e-01   4.306943e-01
   5.659434e-01   4.305978e-01
   5.660434e-01   4.305013e-01
   5.661434e-01   4.304048e-01
   5.662434e-01   4.303083e-01
   5.663434e-01   4.302118e-01
   5.664434e-01   4.301153e-01
   5.665433e-01   4.300187e-01
   5.666433e-01   4.299222e-01
   5.667433e-01   4.298257e-01
   5.668433e-01   4.297291e-01
   5.669433e-01   4.296326e-01
   5.670433e-01   4.295361e-01
   5.671433e-01   4.294395e-01
   5.672433e-01   4.293430e-01
   5.673433e-01   4.292464e-01
   5.674433e-01   4.291499e-01
   5.675432e-01   4.290533e-01
   5.676432e-01   4.289568e-01
   5.677432e-01   4.288602e-01
   5.678432e-01   4.287637e-01
   5.679432e-01   4.286671e-01
   5.680432e-01   4.285705e-01
   5.681432e-01   4.284739e-01
   5.682432e-01   4.283774e-01
   5.683432e-01   4.282808e-01
   5.684432e-01   4.281842e-01
   5.685431e-01   4.280876e-01
   5.686431e-01   4.279910e-01
   5.687431e-01   4.278944e-01
   5.688431e-01   4.277978e-01
   5.689431e-01   4.277012e-01
   5.690431e-01   4.276046e-01
   5.691431e-01   4.275080e-01
   5.692431e-01   4.274114e-01
   5.693431e-01   4.273148e-01
   5.694431e-01   4.272181e-01
   5.695430e-01   4.271215e-01
   5.696430e-01   4.270249e-01
   5.697430e-01   4.269283e-01
   5.698430e-01   4.268316e-01
   5.699430e-01   4.267350e-01
   5.700430e-01   4.266384e-01
   5.701430e-01   4.265417e-01
   5.702430e-01   4.264451e-01
   5.703430e-01   4.263484e-01
   5.704430e-01   4.262518e-01
   5.705429e-01   4.261551e-01
   5.706429e-01   4.260585e-01
   5.707429e-01   4.259618e-01
   5.708429e-01   4.258651e-01
   5.709429e-01   4.257685e-01
   5.710429e-01   4.256718e-01
   5.711429e-01   4.255751e-01
   5.712429e-01   4.254784e-01
   5.713429e-01   4.253817e-01
   5.714429e-01   4.252851e-01
   5.715428e-01   4.251884e-01
   5.716428e-01   4.250917e-01
   5.717428e-01   4.249950e-01
   5.718428e-01   4.248983e-01
   5.719428e-01   4.248016e-01
   5.720428e-01   4.247049e-01
   5.721428e-01   4.246082e-01
   5.722428e-01   4.245114e-01
   5.723428e-01   4.244147e-01
   5.724428e-01   4.243180e-01
   5.725427e-01   4.242213e-01
   5.726427e-01   4.241246e-01
   5.727427e-01   4.240278e-01
   5.728427e-01   4.239311e-01
   5.729427e-01   4.238344e-01
   5.730427e-01   4.237376e-01
   5.731427e-01   4.236409e-01
   5.732427e-01   4.235441e-01
   5.733427e-01   4.234474e-01
   5.734427e-01   4.233506e-01
   5.735426e-01   4.232539e-01
   5.736426e-01   4.231571e-01
   5.737426e-01   4.230604e-01
   5.738426e-01   4.229636e-01
   5.739426e-01   4.228668e-01
   5.740426e-01   4.227701e-01
   5.741426e-01   4.226733e-01
   5.742426e-01   4.225765e-01
   5.743426e-01   4.224797e-01
   5.744426e-01   4.223830e-01
   5.745425e-01   4.222862e-01
   5.746425e-01   4.221894e-01
   5.747425e-01   4.220926e-01
   5.748425e-01   4.219958e-01
   5.749425e-01   4.218990e-01
   5.750425e-01   4.218022e-01
   5.751425e-01   4.217054e-01
   5.752425e-01   4.216086e-01
   5.753425e-01   4.215118e-01
   5.754425e-01   4.214149e-01
   5.755424e-01   4.213181e-01
   5.756424e-01   4.212213e-01
   5.757424e-01   4.211245e-01
   5.758424e-01   4.210276e-01
   5.759424e-01   4.209308e-01
   5.760424e-01   4.208340e-01
   5.761424e-01   4.207371e-01
   5.762424e-01   4.206403e-01
   5.763424e-01   4.205435e-01
   5.764424e-01   4.204466e-01
   5.765423e-01   4.203498e-01
   5.766423e-01   4.202529e-01
   5.767423e-01   4.201561e-01
   5.768423e-01   4.200592e-01
   5.769423e-01   4.199623e-01
   5.770423e-01   4.198655e-01
   5.771423e-01   4.197686e-01
   5.772423e-01   4.196717e-01
   5.773423e-01   4.195748e-01
   5.774423e-01   4.194780e-01
   5.775422e-01   4.193811e-01
   5.776422e-01   4.192842e-01
   5.777422e-01   4.191873e-01
   5.778422e-01   4.190904e-01
   5.779422e-01   4.189935e-01
   5.780422e-01   4.188966e-01
   5.781422e-01   4.187997e-01
   5.782422e-01   4.187028e-01
   5.783422e-01   4.186059e-01
   5.784422e-01   4.185090e-01
   5.785421e-01   4.184121e-01
   5.786421e-01   4.183152e-01
   5.787421e-01   4.182183e-01
   5.788421e-01   4.181214e-01
   5.789421e-01   4.180244e-01
   5.790421e-01   4.179275e-01
   5.791421e-01   4.178306e-01
   5.792421e-01   4.177336e-01
   5.793421e-01   4.176367e-01
   5.794421e-01   4.175398e-01
   5.795420e-01   4.174428e-01
   5.796420e-01   4.173459e-01
   5.797420e-01   4.172489e-01
   5.798420e-01   4.171520e-01
   5.799420e-01   4.170550e-01
   5.800420e-01   4.169581e-01
   5.801420e-01   4.168611e-01
   5.802420e-01   4.167641e-01
   5.803420e-01   4.166672e-01
   5.804420e-01   4.165702e-01
   5.805419e-01   4.164732e-01
   5.806419e-01   4.163762e-01
   5.807419e-01   4.162793e-01
   5.808419e-01   4.161823e-01
   5.809419e-01   4.160853e-01
   5.810419e-01   4.159883e-01
   5.811419e-01   4.158913e-01
   5.812419e-01   4.157943e-01
   5.813419e-01   4.156973e-01
   5.814419e-01   4.156003e-01
   5.815418e-01   4.155033e-01
   5.816418e-01   4.154063e-01
   5.817418e-01   4.153093e-01
   5.818418e-01   4.152123e-01
   5.819418e-01   4.151153e-01
   5.820418e-01   4.150183e-01
   5.821418e-01   4.149212e-01
   5.822418e-01   4.148242e-01
   5.823418e-01   4.147272e-01
   5.824418e-01   4.146302e-01
   5.825417e-01   4.145331e-01
   5.826417e-01   4.144361e-01
   5.827417e-01   4.143391e-01
   5.828417e-01   4.142420e-01
   5.829417e-01   4.141450e-01
   5.830417e-01   4.140479e-01
   5.831417e-01   4.139509e-01
   5.832417e-01   4.138538e-01
   5.833417e-01   4.137568e-01
   5.834417e-01   4.136597e-01
   5.835416e-01   4.135626e-01
   5.836416e-01   4.134656e-01
   5.837416e-01   4.133685e-01
   5.838416e-01   4.132714e-01
   5.839416e-01   4.131744e-01
   5.840416e-01   4.130773e-01
   5.841416e-01   4.129802e-01
   5.842416e-01   4.128831e-01
   5.843416e-01   4.127860e-01
   5.844416e-01   4.126890e-01
   5.845415e-01   4.125919e-01
   5.846415e-01   4.124948e-01
   5.847415e-01   4.123977e-01
   5.848415e-01   4.123006e-01
   5.849415e-01   4.122035e-01
   5.850415e-01   4.121064e-01
   5.851415e-01   4.120093e-01
   5.852415e-01   4.119121e-01
   5.853415e-01   4.118150e-01
   5.854415e-01   4.117179e-01
   5.855414e-01   4.116208e-01
   5.856414e-01   4.115237e-01
   5.857414e-01   4.114265e-01
   5.858414e-01   4.113294e-01
   5.859414e-01   4.112323e-01
   5.860414e-01   4.111351e-01
   5.861414e-01   4.110380e-01
   5.862414e-01   4.109409e-01
   5.863414e-01   4.108437e-01
   5.864414e-01   4.107466e-01
   5.865413e-01   4.106494e-01
   5.866413e-01   4.105523e-01
   5.867413e-01   4.104551e-01
   5.868413e-01   4.103580e-01
   5.869413e-01   4.102608e-01
   5.870413e-01   4.101636e-01
   5.871413e-01   4.100665e-01
   5.872413e-01   4.099693e-01
   5.873413e-01   4.098721e-01
   5.874413e-01   4.097750e-01
   5.875412e-01   4.096778e-01
   5.876412e-01   4.095806e-01
   5.877412e-01   4.094834e-01
   5.878412e-01   4.093862e-01
   5.879412e-01   4.092891e-01
   5.880412e-01   4.091919e-01
   5.881412e-01   4.090947e-01
   5.882412e-01   4.089975e-01
   5.883412e-01   4.089003e-01
