              x              v
   4.439557e-02   3.141709e-01
   4.449556e-02   3.147121e-01
   4.459555e-02   3.152527e-01
   4.469554e-02   3.157926e-01
   4.479553e-02   3.163319e-01
   4.489552e-02   3.168706e-01
   4.499551e-02   3.174086e-01
   4.509550e-02   3.179460e-01
   4.519549e-02   3.184828e-01
   4.529548e-02   3.190189e-01
   4.539547e-02   3.195543e-01
   4.549546e-02   3.200892e-01
   4.559545e-02   3.206234e-01
   4.569544e-02   3.211570e-01
   4.579543e-02   3.216899e-01
   4.589542e-02   3.222222e-01
   4.599541e-02   3.227539e-01
   4.609540e-02   3.232849e-01
   4.619539e-02   3.238154e-01
   4.629538e-02   3.243451e-01
   4.639537e-02   3.248743e-01
   4.649536e-02   3.254028e-01
   4.659535e-02   3.259307e-01
   4.669534e-02   3.264580e-01
   4.679533e-02   3.269846e-01
   4.689532e-02   3.275106e-01
   4.699531e-02   3.280360e-01
   4.709530e-02   3.285608e-01
   4.719529e-02   3.290849e-01
   4.729528e-02   3.296085e-01
   4.739527e-02   3.301314e-01
   4.749526e-02   3.306536e-01
   4.759525e-02   3.311753e-01
   4.769524e-02   3.316963e-01
   4.779523e-02   3.322167e-01
   4.789522e-02   3.327365e-01
   4.799521e-02   3.332557e-01
   4.809520e-02   3.337742e-01
   4.819519e-02   3.342922e-01
   4.829518e-02   3.348095e-01
   4.839517e-02   3.353262e-01
   4.849516e-02   3.358423e-01
   4.859515e-02   3.363577e-01
   4.869514e-02   3.368726e-01
   4.879513e-02   3.373868e-01
   4.889512e-02   3.379004e-01
   4.899511e-02   3.384134e-01
   4.909510e-02   3.389258e-01
   4.919509e-02   3.394376e-01
   4.929508e-02   3.399488e-01
   4.939507e-02   3.404593e-01
   4.949506e-02   3.409693e-01
   4.959505e-02   3.414786e-01
   4.969504e-02   3.419874e-01
   4.979503e-02   3.424955e-01
   4.989502e-02   3.430030e-01
   4.999501e-02   3.435099e-01
   5.009500e-02   3.440162e-01
   5.019499e-02   3.445219e-01
   5.029498e-02   3.450270e-01
   5.039497e-02   3.455315e-01
   5.049496e-02   3.460354e-01
   5.059495e-02   3.465387e-01
   5.069494e-02   3.470413e-01
   5.079493e-02   3.475434e-01
   5.089492e-02   3.480449e-01
   5.099491e-02   3.485458e-01
   5.109490e-02   3.490460e-01
   5.119489e-02   3.495457e-01
   5.129488e-02   3.500448e-01
   5.139487e-02   3.505432e-01
   5.149486e-02   3.510411e-01
   5.159485e-02   3.515384e-01
   5.169484e-02   3.520351e-01
   5.179483e-02   3.525312e-01
   5.189482e-02   3.530266e-01
   5.199481e-02   3.535215e-01
   5.209480e-02   3.540158e-01
   5.219479e-02   3.545095e-01
   5.229478e-02   3.550027e-01
   5.239477e-02   3.554952e-01
   5.249476e-02   3.559871e-01
   5.259475e-02   3.564784e-01
   5.269474e-02   3.569692e-01
   5.279473e-02   3.574593e-01
   5.289472e-02   3.579489e-01
   5.299471e-02   3.584379e-01
   5.309470e-02   3.589262e-01
   5.319469e-02   3.594140e-01
   5.329468e-02   3.599013e-01
   5.339467e-02   3.603879e-01
   5.349466e-02   3.608739e-01
   5.359465e-02   3.613594e-01
   5.369464e-02   3.618442e-01
   5.379463e-02   3.623285e-01
   5.389462e-02   3.628122e-01
   5.399461e-02   3.632953e-01
   5.409460e-02   3.637779e-01
   5.419459e-02   3.642598e-01
   5.429458e-02   3.647412e-01
   5.439457e-02   3.652220e-01
   5.449456e-02   3.657022e-01
   5.459455e-02   3.661818e-01
   5.469454e-02   3.666608e-01
   5.479453e-02   3.671393e-01
   5.489452e-02   3.676172e-01
   5.499451e-02   3.680945e-01
   5.509450e-02   3.685712e-01
   5.519449e-02   3.690474e-01
   5.529448e-02   3.695230e-01
   5.539447e-02   3.699980e-01
   5.549446e-02   3.704724e-01
   5.559445e-02   3.709463e-01
   5.569444e-02   3.714196e-01
   5.579443e-02   3.718923e-01
   5.589442e-02   3.723644e-01
   5.599441e-02   3.728360e-01
   5.609440e-02   3.733070e-01
   5.619439e-02   3.737774e-01
   5.629438e-02   3.742473e-01
   5.639437e-02   3.747166e-01
   5.649436e-02   3.751853e-01
   5.659435e-02   3.756534e-01
   5.669434e-02   3.761210e-01
   5.679433e-02   3.765880e-01
   5.689432e-02   3.770545e-01
   5.699431e-02   3.775204e-01
   5.709430e-02   3.779857e-01
   5.719429e-02   3.784504e-01
   5.729428e-02   3.789146e-01
   5.739427e-02   3.793782e-01
   5.749426e-02   3.798413e-01
   5.759425e-02   3.803038e-01
   5.769424e-02   3.807657e-01
   5.779423e-02   3.812271e-01
   5.789422e-02   3.816879e-01
   5.799421e-02   3.821482e-01
   5.809420e-02   3.826078e-01
   5.819419e-02   3.830670e-01
   5.829418e-02   3.835256e-01
   5.839417e-02   3.839836e-01
   5.849416e-02   3.844410e-01
   5.859415e-02   3.848979e-01
   5.869414e-02   3.853543e-01
   5.879413e-02   3.858101e-01
   5.889412e-02   3.862653e-01
   5.899411e-02   3.867200e-01
   5.909410e-02   3.871741e-01
   5.919409e-02   3.876277e-01
